match_id,date,home_team_id,away_team_id,home_elo,home_fifa_rank,home_recent_form,home_attack_strength,home_defense_strength,away_elo,away_fifa_rank,away_recent_form,away_attack_strength,away_defense_strength,home_advantage,competition_weight,neutral,elo_difference,ranking_difference,attack_difference,defense_difference,recent_form_difference,competition_strength,historical_win_rate,head_to_head_score,home_score,away_score,result
5302,2023-03-07 00:00:00,147,34,1379.1314513755738,50,0.2,0.6,1.4,1501.5941659678815,50,0.5,1.1,0.8,100,0.9,0,-122.46271459230775,0,-0.5000000000000001,0.5999999999999999,-0.3,0.9,0.5,0.0,3,1,0
5303,2023-03-07 00:00:00,147,58,1379.1314513755738,50,0.2,0.6,1.4,1154.3044468396165,50,0.7,1.1,1.4,100,0.9,0,224.82700453595726,0,-0.5000000000000001,0.0,-0.49999999999999994,0.9,0.5,0.0,2,2,1
5304,2023-03-07 00:00:00,75,120,1267.9618530329712,50,0.4,0.6,0.9,2213.833752286817,50,0.8,2.1,0.4,100,0.7,0,-945.8718992538456,0,-1.5,0.5,-0.4,0.7,0.5,-1.0,0,4,2
5305,2023-03-08 00:00:00,105,111,1636.1361892031555,50,0.8,1.7,0.7,1685.6107833261622,50,0.6,1.4,1.2,0,0.75,1,-49.47459412300668,0,0.30000000000000004,-0.5,0.20000000000000007,0.75,0.5,0.0,0,2,2
5306,2023-03-09 00:00:00,49,120,1500.1360243009271,50,0.5,0.7,1.5,2243.349063485065,50,0.8,2.2,0.4,0,1.0,1,-743.2130391841379,0,-1.5000000000000002,1.1,-0.30000000000000004,1.0,0.5,0.0,0,1,2
5307,2023-03-09 00:00:00,65,17,1178.6404500031963,50,0.3,0.7,1.8,1441.7738253529633,50,0.1,0.7,1.6,100,0.7,0,-263.133375349767,0,0.0,0.19999999999999996,0.19999999999999998,0.7,0.5,0.0,3,1,0
5308,2023-03-10 00:00:00,16,78,1205.2283948885556,50,0.5,0.9,1.0,1984.2088910090135,50,0.9,1.6,0.3,100,0.9,0,-778.9804961204579,0,-0.7000000000000001,0.7,-0.4,0.9,0.5,0.0,1,1,1
5309,2023-03-11 00:00:00,50,25,1368.5087912340555,50,0.4,0.9,1.4,1687.3794686643434,50,0.5,1.5,0.7,100,0.7,0,-318.87067743028797,0,-0.6,0.7,-0.09999999999999998,0.7,0.5,-1.0,0,1,2
5310,2023-03-11 00:00:00,64,153,1474.6786436977022,50,0.2,0.8,1.6,1538.8615491543878,50,0.0,0.5,1.5,0,0.75,1,-64.1829054566856,0,0.30000000000000004,0.10000000000000009,0.2,0.75,0.5,0.0,1,1,1
5311,2023-03-13 00:00:00,110,62,1541.3336603827374,50,0.4,0.6,1.2,1502.906018304589,50,0.2,1.2,1.4,0,0.75,1,38.42764207814844,0,-0.6,-0.19999999999999996,0.2,0.75,0.5,1.0,2,0,0
5312,2023-03-15 00:00:00,82,90,1178.1362289237545,50,0.5,1.1,1.0,1376.1478130865012,50,0.2,1.0,1.1,100,0.5,0,-198.01158416274666,0,0.10000000000000009,-0.10000000000000009,0.3,0.5,0.5,-1.0,1,1,1
5313,2023-03-15 00:00:00,29,137,1334.2442612480975,50,0.6,1.0,1.0,953.1709504291379,50,0.2,0.7,1.6,100,0.9,0,381.0733108189596,0,0.30000000000000004,-0.6000000000000001,0.39999999999999997,0.9,0.5,0.0,2,0,0
5314,2023-03-16 00:00:00,125,156,1551.1637491770941,50,0.8,1.1,1.1,1320.5629157568103,50,0.4,0.9,1.1,100,0.9,0,230.60083342028383,0,0.20000000000000007,0.0,0.4,0.9,0.5,0.0,2,0,0
5315,2023-03-19 00:00:00,74,78,1467.1860933126472,50,0.7,1.3,1.2,1997.4685109851112,50,0.8,1.6,0.4,100,0.3,0,-530.2824176724639,0,-0.30000000000000004,0.7999999999999999,-0.10000000000000009,0.3,0.5,0.0,1,2,2
5316,2023-03-19 00:00:00,111,115,1707.9399104189088,50,0.7,1.2,1.0,1603.736137453168,50,0.5,0.9,1.1,100,0.5,0,104.20377296574065,0,0.29999999999999993,-0.10000000000000009,0.19999999999999996,0.5,0.5,1.0,0,3,2
5317,2023-03-20 00:00:00,144,153,1353.497488264837,50,0.3,1.0,1.6,1540.5323750106047,50,0.1,0.6,1.6,0,1.0,1,-187.0348867457676,0,0.4,0.0,0.19999999999999998,1.0,0.5,-1.0,3,1,0
5318,2023-03-20 00:00:00,144,61,1353.497488264837,50,0.3,1.0,1.6,1598.9521931143665,50,0.4,1.2,1.1,100,0.9,0,-245.45470484952943,0,-0.19999999999999996,0.5,-0.10000000000000003,0.9,0.5,0.0,2,1,0
5319,2023-03-20 00:00:00,95,147,1543.6080282603143,50,0.5,0.8,1.2,1403.3847500683848,50,0.3,0.9,1.4,100,0.9,0,140.22327819192947,0,-0.09999999999999998,-0.19999999999999996,0.2,0.9,0.5,0.0,0,1,2
5320,2023-03-21 00:00:00,95,12,1526.735143021841,50,0.5,0.8,1.2,1158.9953998777492,50,0.3,0.6,1.1,100,0.7,0,367.7397431440918,0,0.20000000000000007,0.09999999999999987,0.2,0.7,0.5,0.0,1,1,1
5321,2023-03-22 00:00:00,152,59,1156.3455177069116,50,0.4,0.7,1.4,1283.2871430774455,50,0.7,0.9,1.0,100,0.9,0,-126.94162537053398,0,-0.20000000000000007,0.3999999999999999,-0.29999999999999993,0.9,0.5,0.0,0,2,2
5322,2023-03-24 00:00:00,29,37,1355.9028323215016,50,0.8,1.2,0.9,1278.4683563490037,50,0.3,1.1,0.9,100,0.9,0,77.43447597249792,0,0.09999999999999987,0.0,0.5,0.9,0.5,0.0,1,1,1
5323,2023-03-24 00:00:00,39,59,1919.522519563424,50,0.7,1.3,1.2,1289.9811417817114,50,0.8,1.0,0.9,0,1.0,1,629.5413777817128,0,0.30000000000000004,0.29999999999999993,-0.10000000000000009,1.0,0.5,0.0,2,0,0
5324,2023-03-25 00:00:00,127,85,1329.527933294841,50,0.3,1.2,1.6,1338.14901348672,50,0.5,1.0,1.0,100,0.9,0,-8.621080191878946,0,0.19999999999999996,0.6000000000000001,-0.2,0.9,0.5,0.0,0,0,1
5325,2023-03-26 00:00:00,37,66,1270.0192103630743,50,0.3,1.1,0.9,1210.6072432690075,50,0.4,0.9,1.0,0,0.75,1,59.41196709406677,0,0.20000000000000007,-0.09999999999999998,-0.10000000000000003,0.75,0.5,0.0,1,0,0
5326,2023-03-26 00:00:00,42,76,1210.0948140357746,50,0.6,1.3,1.3,1607.6013928004932,50,0.6,1.2,1.4,100,0.9,0,-397.5065787647186,0,0.10000000000000009,-0.09999999999999987,0.0,0.9,0.5,0.0,0,1,2
5327,2023-03-26 00:00:00,109,133,1398.2308435922878,50,0.4,1.3,1.1,1525.610578430675,50,0.5,0.9,1.2,0,0.6,1,-127.37973483838732,0,0.4,-0.09999999999999987,-0.09999999999999998,0.6,0.5,-1.0,2,1,0
5328,2023-03-27 00:00:00,134,60,1172.8625835001192,50,0.6,1.2,1.2,1247.4067983801583,50,0.2,0.7,1.6,0,0.6,1,-74.54421488003914,0,0.5,-0.40000000000000013,0.39999999999999997,0.6,0.5,0.0,0,0,1
5329,2023-03-29 00:00:00,82,143,1189.0698832863877,50,0.4,1.2,1.1,1622.3347718837965,50,0.4,0.8,0.7,100,0.9,0,-433.2648885974088,0,0.3999999999999999,0.40000000000000013,0.0,0.9,0.5,0.0,2,2,1
5330,2023-04-02 00:00:00,63,113,1412.5168242050088,50,0.5,0.7,1.4,1488.2187248677885,50,0.7,0.5,1.1,100,0.9,0,-75.70190066277974,0,0.19999999999999996,0.2999999999999998,-0.19999999999999996,0.9,0.5,0.0,4,2,0
5331,2023-04-02 00:00:00,155,133,1249.6984031491334,50,0.3,1.0,1.1,1511.714277674993,50,0.3,0.8,1.4,100,0.5,0,-262.01587452585954,0,0.19999999999999996,-0.2999999999999998,0.0,0.5,0.5,0.0,0,1,2
5332,2023-04-04 00:00:00,36,67,2020.097151385652,50,0.8,1.5,0.5,1495.6579888333154,50,0.6,1.1,1.1,0,0.55,1,524.4391625523367,0,0.3999999999999999,-0.6000000000000001,0.20000000000000007,0.55,0.5,0.0,1,0,0
5333,2023-04-04 00:00:00,158,48,1574.2887778466636,50,0.7,1.1,1.0,1166.1415714881964,50,0.0,0.6,1.3,100,0.7,0,408.1472063584672,0,0.5000000000000001,-0.30000000000000004,0.7,0.7,0.5,1.0,0,0,1
5334,2023-04-05 00:00:00,13,139,1727.86672696493,50,0.6,1.5,0.9,1227.182572412521,50,0.3,0.7,1.1,0,0.6,1,500.6841545524089,0,0.8,-0.20000000000000007,0.3,0.6,0.5,0.0,1,1,1
5335,2023-04-05 00:00:00,10,92,1653.3920495597743,50,0.6,1.1,0.6,1452.7989937089667,50,0.4,0.9,0.9,0,1.0,1,200.59305585080756,0,0.20000000000000007,-0.30000000000000004,0.19999999999999996,1.0,0.5,0.0,2,2,1
5336,2023-04-05 00:00:00,70,103,1056.5085923546205,50,0.0,0.4,1.6,1848.5208364641471,50,0.9,1.8,0.6,100,0.9,0,-792.0122441095266,0,-1.4,1.0,-0.9,0.9,0.5,0.0,0,0,1
5337,2023-04-06 00:00:00,9,15,1441.6030851553048,50,0.4,0.7,1.3,1654.5068070058344,50,0.8,1.5,1.0,0,1.0,1,-212.90372185052956,0,-0.8,0.30000000000000004,-0.4,1.0,0.5,0.0,2,2,1
5338,2023-04-07 00:00:00,109,70,1417.503079540074,50,0.6,1.4,1.2,1069.341719243586,50,0.1,0.4,1.6,100,0.9,0,348.1613602964878,0,0.9999999999999999,-0.40000000000000013,0.5,0.9,0.5,1.0,2,0,0
5339,2023-04-07 00:00:00,10,33,1647.1687715100895,50,0.5,1.1,0.8,1207.1840040451516,50,0.1,0.6,1.7,100,0.9,0,439.98476746493793,0,0.5000000000000001,-0.8999999999999999,0.4,0.9,0.5,0.0,1,2,2
5340,2023-04-08 00:00:00,29,110,1361.7902446329206,50,0.9,1.2,1.0,1554.5575143897984,50,0.5,0.7,1.2,100,0.7,0,-192.7672697568778,0,0.5,-0.19999999999999996,0.4,0.7,0.5,0.0,2,0,0
5341,2023-04-08 00:00:00,119,62,1776.1803142621502,50,0.6,1.3,0.9,1488.031478274415,50,0.2,1.1,1.4,100,0.9,0,288.1488359877353,0,0.19999999999999996,-0.4999999999999999,0.39999999999999997,0.9,0.5,1.0,2,2,1
5342,2023-04-09 00:00:00,133,109,1527.2198321403469,50,0.5,0.8,1.4,1435.99929768397,50,0.8,1.5,1.2,100,0.3,0,91.22053445637675,0,-0.7,0.19999999999999996,-0.30000000000000004,0.3,0.5,0.0,1,2,2
5343,2023-04-09 00:00:00,112,32,1585.2212881561372,50,0.6,0.9,1.3,1107.8224460380454,50,0.0,0.7,1.5,100,0.3,0,477.3988421180918,0,0.20000000000000007,-0.19999999999999996,0.6,0.3,0.5,0.0,1,1,1
5344,2023-04-09 00:00:00,130,33,1155.7231874570944,50,0.4,1.0,1.6,1211.8747266961798,50,0.3,0.8,1.8,100,0.7,0,-56.15153923908542,0,0.19999999999999996,-0.19999999999999996,0.10000000000000003,0.7,0.5,1.0,1,2,2
5345,2023-04-09 00:00:00,128,69,1038.8072145223796,50,0.0,0.4,1.4,1506.9262378253686,50,0.7,1.8,0.8,100,0.7,0,-468.11902330298904,0,-1.4,0.5999999999999999,-0.7,0.7,0.5,1.0,0,1,2
5346,2023-04-12 00:00:00,40,4,1505.2843335304487,50,0.4,1.1,1.2,2120.4810467742477,50,0.9,2.2,0.4,0,0.75,1,-615.196713243799,0,-1.1,0.7999999999999999,-0.5,0.75,0.5,0.0,2,1,0
5347,2023-04-13 00:00:00,48,8,1154.9712551422515,50,0.1,0.5,1.3,2222.0052753874315,50,0.8,1.8,0.3,100,0.3,0,-1067.03402024518,0,-1.3,1.0,-0.7000000000000001,0.3,0.5,0.0,0,2,2
5348,2023-04-13 00:00:00,126,95,1641.7187840527376,50,0.7,1.2,0.9,1525.5831669450301,50,0.4,0.9,1.1,100,0.3,0,116.1356171077075,0,0.29999999999999993,-0.20000000000000007,0.29999999999999993,0.3,0.5,0.0,2,2,1
5349,2023-04-13 00:00:00,70,37,1041.6618789395138,50,0.1,0.3,1.6,1293.7139850631563,50,0.5,1.1,0.9,100,0.9,0,-252.0521061236425,0,-0.8,0.7000000000000001,-0.4,0.9,0.5,-0.5,1,0,0
5350,2023-04-13 00:00:00,63,38,1431.2159285397304,50,0.7,1.1,1.3,1665.9378875114808,50,0.6,1.0,1.1,100,0.9,0,-234.72195897175038,0,0.10000000000000009,0.19999999999999996,0.09999999999999998,0.9,0.5,-1.0,0,2,2
5351,2023-04-14 00:00:00,8,151,2251.5425144317637,50,0.8,2.0,0.3,1021.3266046528295,50,0.5,0.7,1.4,100,0.3,0,1230.2159097789342,0,1.3,-1.0999999999999999,0.30000000000000004,0.3,0.5,0.0,3,1,0
5352,2023-04-14 00:00:00,122,75,1770.6256512157572,50,0.6,1.4,0.6,1261.7154042937216,50,0.3,0.5,1.2,0,1.0,1,508.91024692203564,0,0.8999999999999999,-0.6,0.3,1.0,0.5,0.0,2,0,0
5353,2023-04-14 00:00:00,144,62,1394.667851768974,50,0.5,1.4,1.4,1487.5149599521067,50,0.2,1.1,1.6,100,0.9,0,-92.8471081831326,0,0.2999999999999998,-0.20000000000000018,0.3,0.9,0.5,-1.0,0,0,1
5354,2023-04-14 00:00:00,47,64,1708.2985271420407,50,0.5,1.3,1.1,1475.7699230643577,50,0.1,0.8,1.6,0,0.6,1,232.52860407768299,0,0.5,-0.5,0.4,0.6,0.5,1.0,2,1,0
5355,2023-04-16 00:00:00,147,102,1414.3178283659586,50,0.5,1.0,1.2,1403.7302258190298,50,0.8,1.1,0.8,0,0.6,1,10.587602546928792,0,-0.10000000000000009,0.3999999999999999,-0.30000000000000004,0.6,0.5,0.3333333333333333,1,2,2
5356,2023-04-16 00:00:00,150,123,1403.8295517454017,50,0.6,0.7,0.7,1745.7322766644181,50,0.8,1.5,0.8,0,1.0,1,-341.90272491901646,0,-0.8,-0.10000000000000009,-0.20000000000000007,1.0,0.5,0.0,2,1,0
5357,2023-04-16 00:00:00,93,21,1037.0623943870905,50,0.6,1.0,1.2,1896.662684487808,50,0.5,1.7,1.1,100,0.9,0,-859.6002901007175,0,-0.7,0.09999999999999987,0.09999999999999998,0.9,0.5,0.0,1,0,0
5358,2023-04-16 00:00:00,73,135,1954.1462641887506,50,1.0,2.2,0.7,1147.1578839814554,50,0.7,1.2,1.0,0,1.0,1,806.9883802072952,0,1.0000000000000002,-0.30000000000000004,0.30000000000000004,1.0,0.5,0.0,2,0,0
5359,2023-04-18 00:00:00,38,13,1687.6027714980582,50,0.6,1.0,0.8,1719.2327706098013,50,0.6,1.3,0.8,0,1.0,1,-31.629999111743018,0,-0.30000000000000004,0.0,0.0,1.0,0.5,1.0,1,0,0
5360,2023-04-19 00:00:00,58,4,1142.9122048649945,50,0.6,1.3,1.4,2119.660920379318,50,0.7,2.0,0.6,0,0.6,1,-976.7487155143237,0,-0.7,0.7999999999999999,-0.09999999999999998,0.6,0.5,0.0,0,1,2
5361,2023-04-23 00:00:00,85,27,1331.6264778009306,50,0.4,0.9,0.9,1354.5285742502153,50,0.5,0.9,1.1,100,0.9,0,-22.902096449284727,0,0.0,-0.20000000000000007,-0.09999999999999998,0.9,0.5,1.0,0,0,1
5362,2023-04-23 00:00:00,128,82,1036.8364730940707,50,0.0,0.4,1.4,1199.7771779033583,50,0.5,1.1,1.3,100,0.3,0,-162.94070480928758,0,-0.7000000000000001,0.09999999999999987,-0.5,0.3,0.5,0.0,1,1,1
5363,2023-04-24 00:00:00,117,99,1472.933069512556,50,0.4,0.8,1.3,1434.7056231008135,50,0.3,1.1,1.5,0,0.55,1,38.22744641174245,0,-0.30000000000000004,-0.19999999999999996,0.10000000000000003,0.55,0.5,0.0,1,1,1
5364,2023-04-25 00:00:00,137,94,924.4062907484664,50,0.2,0.6,1.7,1500.5858423580337,50,0.2,0.8,1.2,0,0.6,1,-576.1795516095673,0,-0.20000000000000007,0.5,0.0,0.6,0.5,0.0,2,0,0
5365,2023-04-26 00:00:00,145,41,1310.6363384860654,50,0.7,1.2,0.4,1656.7540182165515,50,0.6,1.3,1.0,100,0.3,0,-346.1176797304861,0,-0.10000000000000009,-0.6,0.09999999999999998,0.3,0.5,0.0,0,1,2
5366,2023-04-28 00:00:00,135,115,1120.6370976903968,50,0.5,1.0,1.0,1623.0862795221635,50,0.7,1.2,1.0,100,0.9,0,-502.44918183176674,0,-0.19999999999999996,0.0,-0.19999999999999996,0.9,0.5,0.0,0,2,2
5367,2023-04-30 00:00:00,114,17,1205.421078756286,50,0.5,0.7,1.1,1424.2832722313253,50,0.1,0.7,1.7,100,0.7,0,-218.86219347503925,0,0.0,-0.5999999999999999,0.4,0.7,0.5,-1.0,0,0,1
5368,2023-04-30 00:00:00,61,105,1588.1124204378243,50,0.2,1.1,1.3,1615.5421187456832,50,0.8,1.4,0.8,0,1.0,1,-27.42969830785887,0,-0.2999999999999998,0.5,-0.6000000000000001,1.0,0.5,1.0,2,0,0
5369,2023-04-30 00:00:00,108,106,1334.8348983168828,50,0.4,1.0,1.2,1296.575910373817,50,0.5,1.2,1.2,0,1.0,1,38.258987943065904,0,-0.19999999999999996,0.0,-0.09999999999999998,1.0,0.5,-1.0,1,0,0
5370,2023-04-30 00:00:00,104,85,1801.1920789404771,50,0.5,1.1,0.7,1338.3754929425916,50,0.3,0.8,0.8,100,0.9,0,462.81658599788557,0,0.30000000000000004,-0.10000000000000009,0.2,0.9,0.5,0.0,3,0,0
5371,2023-05-01 00:00:00,40,93,1520.0562081031692,50,0.5,1.3,1.1,1065.1100662902895,50,0.6,1.1,1.1,100,0.7,0,454.94614181287966,0,0.19999999999999996,0.0,-0.09999999999999998,0.7,0.5,0.0,2,1,0
5372,2023-05-01 00:00:00,124,11,1483.6342854767809,50,0.5,1.0,1.2,1145.4916277306454,50,0.5,0.8,1.1,0,0.6,1,338.14265774613546,0,0.19999999999999996,0.09999999999999987,0.0,0.6,0.5,0.0,1,2,2
5373,2023-05-01 00:00:00,74,102,1453.5985862045266,50,0.6,1.4,1.2,1414.677126788871,50,0.8,1.2,0.7,0,1.0,1,38.92145941565559,0,0.19999999999999996,0.5,-0.20000000000000007,1.0,0.5,1.0,0,1,2
5374,2023-05-03 00:00:00,144,47,1399.0810194390485,50,0.6,1.1,1.2,1715.2477870632101,50,0.7,1.4,1.1,100,0.7,0,-316.1667676241616,0,-0.2999999999999998,0.09999999999999987,-0.09999999999999998,0.7,0.5,0.0,2,2,1
5375,2023-05-03 00:00:00,153,28,1527.2744025179538,50,0.1,0.7,1.8,1692.9489417431778,50,0.8,1.0,0.8,100,0.7,0,-165.67453922522395,0,-0.30000000000000004,1.0,-0.7000000000000001,0.7,0.5,0.0,2,0,0
5376,2023-05-05 00:00:00,146,59,1610.8284055068298,50,0.5,1.6,0.8,1266.8776649074564,50,0.6,0.9,1.0,100,0.9,0,343.9507405993734,0,0.7000000000000001,-0.19999999999999996,-0.09999999999999998,0.9,0.5,0.0,3,1,0
5377,2023-05-08 00:00:00,3,21,2422.3684853157033,50,0.9,2.0,0.6,1893.8874050407017,50,0.3,1.5,1.0,0,0.6,1,528.4810802750017,0,0.5,-0.4,0.6000000000000001,0.6,0.5,0.0,2,0,0
5378,2023-05-09 00:00:00,22,16,1066.020278135382,50,0.3,0.9,1.6,1215.5820488963982,50,0.6,1.0,0.9,100,0.9,0,-149.5617707610163,0,-0.09999999999999998,0.7000000000000001,-0.3,0.9,0.5,1.0,2,0,0
5379,2023-05-12 00:00:00,77,125,1144.831389071966,50,0.2,0.7,1.9,1563.9706626598306,50,1.0,1.2,1.0,100,0.8,0,-419.13927358786464,0,-0.5,0.8999999999999999,-0.8,0.8,0.5,0.0,0,0,1
5380,2023-05-13 00:00:00,61,83,1599.387812987578,50,0.4,1.1,1.1,1420.1376317347576,50,0.8,1.2,1.5,0,1.0,1,179.2501812528203,0,-0.09999999999999987,-0.3999999999999999,-0.4,1.0,0.5,-1.0,1,0,0
5381,2023-05-14 00:00:00,151,146,993.1199661612457,50,0.3,0.8,1.6,1621.1995074896747,50,0.6,1.6,0.9,100,0.9,0,-628.0795413284291,0,-0.8,0.7000000000000001,-0.3,0.9,0.5,-0.5,0,1,2
5382,2023-05-14 00:00:00,116,113,1253.6484228321283,50,0.8,1.0,1.3,1472.7102811942113,50,0.6,0.6,1.5,100,0.7,0,-219.06185836208306,0,0.4,-0.19999999999999996,0.20000000000000007,0.7,0.5,-1.0,3,0,0
5383,2023-05-15 00:00:00,46,71,1269.76250292344,50,0.4,0.7,1.4,1688.1984340986367,50,0.4,1.0,0.9,100,0.7,0,-418.43593117519663,0,-0.30000000000000004,0.4999999999999999,0.0,0.7,0.5,0.0,1,1,1
5384,2023-05-17 00:00:00,76,7,1627.1038783243127,50,0.6,1.2,1.1,1854.8556973235732,50,0.6,1.5,1.1,100,0.5,0,-227.75181899926042,0,-0.30000000000000004,0.0,0.0,0.5,0.5,0.0,0,2,2
5385,2023-05-17 00:00:00,83,91,1401.7491654438936,50,0.6,1.2,1.3,1165.2892661467977,50,0.5,0.8,1.0,0,0.6,1,236.45989929709594,0,0.3999999999999999,0.30000000000000004,0.09999999999999998,0.6,0.5,0.0,1,2,2
5386,2023-05-18 00:00:00,51,67,1254.7086463006735,50,0.1,0.7,1.3,1480.4705389010458,50,0.6,1.0,1.1,100,0.7,0,-225.76189260037222,0,-0.30000000000000004,0.19999999999999996,-0.5,0.7,0.5,0.0,2,0,0
5387,2023-05-19 00:00:00,82,2,1189.3016342774963,50,0.4,1.0,1.4,2197.8959874338293,50,1.0,1.9,0.1,0,1.0,1,-1008.594353156333,0,-0.8999999999999999,1.2999999999999998,-0.6,1.0,0.5,-1.0,0,1,2
5388,2023-05-20 00:00:00,27,5,1348.591048624611,50,0.5,0.8,1.0,2282.7897049483727,50,1.0,2.7,0.3,0,0.55,1,-934.1986563237617,0,-1.9000000000000001,0.7,-0.5,0.55,0.5,0.0,0,1,2
5389,2023-05-23 00:00:00,52,63,1552.0904928277969,50,0.8,1.2,0.8,1419.1473762666321,50,0.6,1.0,1.3,0,1.0,1,132.94311656116474,0,0.19999999999999996,-0.5,0.20000000000000007,1.0,0.5,1.0,2,0,0
5390,2023-05-23 00:00:00,71,118,1695.6122977987716,50,0.5,1.0,0.7,1809.432374768668,50,0.9,1.2,0.7,0,1.0,1,-113.82007696989649,0,-0.19999999999999996,0.0,-0.4,1.0,0.5,0.0,1,0,0
5391,2023-05-24 00:00:00,33,157,1216.6732982441647,50,0.4,1.0,1.6,1992.029219212991,50,0.5,1.6,0.8,100,0.9,0,-775.3559209688262,0,-0.6000000000000001,0.8,-0.09999999999999998,0.9,0.5,0.0,1,2,2
5392,2023-05-25 00:00:00,124,24,1469.340328054159,50,0.5,1.0,1.3,1451.5231225497312,50,0.3,0.4,1.0,100,0.9,0,17.817205504427875,0,0.6,0.30000000000000004,0.2,0.9,0.5,0.0,0,0,1
5393,2023-05-25 00:00:00,124,154,1469.340328054159,50,0.5,1.0,1.3,1101.633326979402,50,0.4,0.8,1.1,100,0.3,0,367.70700107475704,0,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.3,0.5,0.0,2,2,1
5394,2023-05-26 00:00:00,45,31,2156.5250032779754,50,0.9,1.7,0.3,1536.859344871095,50,0.3,0.8,1.1,100,0.3,0,619.6656584068805,0,0.8999999999999999,-0.8,0.6000000000000001,0.3,0.5,1.0,2,0,0
5395,2023-05-26 00:00:00,81,88,1326.6883213446426,50,0.6,1.1,1.2,1831.9182471573736,50,0.4,1.2,1.2,100,0.9,0,-505.2299258127309,0,-0.09999999999999987,0.0,0.19999999999999996,0.9,0.5,0.0,2,0,0
5396,2023-05-27 00:00:00,154,146,1089.3840007475283,50,0.5,0.9,1.2,1641.2297064046638,50,0.7,1.5,0.9,100,0.9,0,-551.8457056571356,0,-0.6,0.29999999999999993,-0.19999999999999996,0.9,0.5,-1.0,1,2,2
5397,2023-05-29 00:00:00,98,112,1747.682140503536,50,1.0,1.4,0.8,1581.6140447437074,50,0.5,1.0,1.2,100,0.9,0,166.06809575982857,0,0.3999999999999999,-0.3999999999999999,0.5,0.9,0.5,0.0,2,0,0
5398,2023-05-30 00:00:00,33,143,1211.7623298018384,50,0.4,1.0,1.7,1627.4084244273902,50,0.4,0.9,0.7,100,0.8,0,-415.64609462555177,0,0.09999999999999998,1.0,0.0,0.8,0.5,-1.0,1,0,0
5399,2023-06-02 00:00:00,20,92,1264.9322810171445,50,0.2,0.8,1.8,1450.7736077942163,50,0.5,0.9,1.1,100,0.9,0,-185.8413267770718,0,-0.09999999999999998,0.7,-0.3,0.9,0.5,0.0,1,0,0
5400,2023-06-03 00:00:00,41,11,1678.0969756537315,50,0.7,1.4,1.0,1148.9414484580016,50,0.5,0.8,1.2,100,0.9,0,529.15552719573,0,0.5999999999999999,-0.19999999999999996,0.19999999999999996,0.9,0.5,0.5,1,1,1
5401,2023-06-04 00:00:00,66,87,1185.376476461576,50,0.4,0.8,0.9,1183.0705823473793,50,0.3,1.4,2.1,100,0.9,0,2.3058941141966898,0,-0.5999999999999999,-1.2000000000000002,0.10000000000000003,0.9,0.5,0.0,0,1,2
5402,2023-06-05 00:00:00,56,126,1437.7358110168934,50,0.5,0.7,1.1,1635.9184689735946,50,0.6,1.2,1.1,0,0.75,1,-198.18265795670118,0,-0.5,0.0,-0.09999999999999998,0.75,0.5,0.0,2,1,0
5403,2023-06-07 00:00:00,73,111,1956.1930223087397,50,1.0,2.3,0.7,1684.900199156719,50,0.5,1.0,1.1,0,0.75,1,271.2928231520207,0,1.2999999999999998,-0.40000000000000013,0.5,0.75,0.5,0.0,3,1,0
5404,2023-06-07 00:00:00,82,102,1185.0040192474319,50,0.4,0.9,1.3,1426.065751526201,50,1.0,1.2,0.6,100,0.9,0,-241.0617322787691,0,-0.29999999999999993,0.7000000000000001,-0.6,0.9,0.5,0.0,1,4,2
5405,2023-06-08 00:00:00,79,74,1778.4154994266125,50,0.8,1.5,0.8,1440.5900698493754,50,0.4,1.3,1.1,0,1.0,1,337.8254295772372,0,0.19999999999999996,-0.30000000000000004,0.4,1.0,0.5,1.0,0,0,1
5406,2023-06-09 00:00:00,157,43,2020.3611896919758,50,0.7,1.5,0.8,1698.7101168640218,50,0.8,1.2,0.9,100,0.8,0,321.65107282795407,0,0.30000000000000004,-0.09999999999999998,-0.10000000000000009,0.8,0.5,0.0,0,0,1
5407,2023-06-10 00:00:00,69,4,1522.2252279429067,50,0.9,1.7,0.8,2148.837019576687,50,0.8,1.8,0.6,100,0.7,0,-626.6117916337803,0,-0.10000000000000009,0.20000000000000007,0.09999999999999998,0.7,0.5,0.0,1,2,2
5408,2023-06-10 00:00:00,61,47,1610.2102311789533,50,0.4,1.1,1.0,1723.5098282414062,50,0.6,1.5,1.0,100,0.5,0,-113.2995970624529,0,-0.3999999999999999,0.0,-0.19999999999999996,0.5,0.5,0.0,1,0,0
5409,2023-06-14 00:00:00,1,62,2382.218400436317,50,0.8,1.5,0.7,1486.9761693396702,50,0.2,1.0,1.4,100,0.3,0,895.242231096647,0,0.5,-0.7,0.6000000000000001,0.3,0.5,0.0,1,0,0
5410,2023-06-14 00:00:00,119,118,1766.2625838383544,50,0.6,1.3,0.9,1805.1078571162154,50,0.8,1.1,0.5,100,0.9,0,-38.845273277861,0,0.19999999999999996,0.4,-0.20000000000000007,0.9,0.5,0.0,1,0,0
5411,2023-06-14 00:00:00,152,145,1152.7003017986588,50,0.4,0.7,1.3,1303.0881565374157,50,0.7,1.1,0.4,100,0.9,0,-150.38785473875691,0,-0.40000000000000013,0.9,-0.29999999999999993,0.9,0.5,0.0,1,2,2
